genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.480	lpp0307	VBILegPne27771_0480	Q5X8E6	348301	349095	+	795		Hydrolase, alpha/beta fold family	FIG01336432	PLF_445_00002292	PGF_06574151			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.481	lpp0308	VBILegPne27771_0481	Q5X8E5	349112	350578	+	1467		Aldehyde dehydrogenase (EC 1.2.1.3)	FIG01292786	PLF_445_00046375	PGF_07597988	GO:0004029|aldehyde dehydrogenase (NAD) activity	1.2.1.3|Aldehyde dehydrogenase (NAD(+))	00010|Glycolysis / Gluconeogenesis;00040|Pentose and glucuronate interconversions;00053|Ascorbate and aldarate metabolism;00071|Fatty acid metabolism;00280|Valine, leucine and isoleucine degradation;00310|Lysine degradation;00330|Arginine and proline metabolism;00340|Histidine metabolism;00380|Tryptophan metabolism;00410|beta-Alanine metabolism;00561|Glycerolipid metabolism;00620|Pyruvate metabolism;00625|Tetrachloroethene degradation;00640|Propanoate metabolism;00903|Limonene and pinene degradation
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.482	lpp0309	VBILegPne27771_0482	Q5X8E4	350553	351905	+	1353	gabT	Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	FIG00006767	PLF_445_00001671	PGF_04337880		2.6.1.19|4-aminobutyrate--2-oxoglutarate transaminase	00250|Alanine, aspartate and glutamate metabolism;00410|beta-Alanine metabolism;00640|Propanoate metabolism;00650|Butanoate metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.483	lpp0310	VBILegPne27771_0483	Q5X8E3	351994	352752	+	759		DNA repair protein	FIG00762703	PLF_445_00003403	PGF_00421786			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.484	lpp0311	VBILegPne27771_0484	Q5X8E2	353016	353948	+	933		Glutaminase (EC 3.5.1.2)	FIG00001174	PLF_445_00000136	PGF_00008192		3.5.1.2|Glutaminase	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism;00471|D-Glutamine and D-glutamate metabolism;00910|Nitrogen metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.485	lpp0312	VBILegPne27771_0485	Q5X8E1	354072	354959	+	888		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	FIG00031250	PLF_445_00047225	PGF_00012987	GO:0004617|phosphoglycerate dehydrogenase activity	1.1.1.95|Phosphoglycerate dehydrogenase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.486	lpp0313	VBILegPne27771_0486	Q5X8E0	355096	355695	-	600		Short-chain dehydrogenase	FIG01310822	PLF_445_00001963	PGF_06646920			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.487	lpp0314	VBILegPne27771_0487	Q5X8D9	356025	357419	-	1395		PF00070 family, FAD-dependent NAD(P)-disulphide oxidoreductase	FIG00001597	PLF_445_00047115	PGF_06075233			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.488	lpp0315	VBILegPne27771_0488	Q5X8D8	357471	360833	-	3363		NAD-specific glutamate dehydrogenase (EC 1.4.1.2), large form	FIG00003209	PLF_445_00047150	PGF_05729472		1.4.1.2|Glutamate dehydrogenase	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism;00430|Taurine and hypotaurine metabolism;00910|Nitrogen metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.489	lpp0316	VBILegPne27771_0489	Q5X8D7	361030	361755	+	726		hypothetical protein	FIG00758692	PLF_445_00002307	PGF_02069085			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.490	lpp0317	VBILegPne27771_0490	Q5X8D6	361996	362949	+	954		hypothetical protein	FIG00757922	PLF_445_00001898	PGF_02065078			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.491	lpp0318	VBILegPne27771_0491	Q5X8D5	363109	363450	+	342		Uncharacterized protein YfgD, not an arsenate reductase	FIG00000770	PLF_445_00001230	PGF_09375481			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.492	lpp0319	VBILegPne27771_0492	Q5X8D4	363537	364688	-	1152		Fatty acid desaturase (EC 1.14.19.1); Delta-9 fatty acid desaturase (EC 1.14.19.1)	FIG01185489	PLF_445_00001931	PGF_00004094		1.14.19.1|Stearoyl-CoA 9-desaturase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.493	lpp0320	VBILegPne27771_0493	Q5X8D3	364810	366054	-	1245	rhlE	ATP-dependent RNA helicase RhlE (EC 3.6.4.13)	FIG00004345	PLF_445_00000112	PGF_10430960		3.6.4.13|RNA helicase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.494	lpp0321	VBILegPne27771_0494	Q5X8D2	366385	366660	+	276		hypothetical protein	FIG01385365	PLF_445_00002145	PGF_02067677			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.495	lpp0322	VBILegPne27771_0495	Q5X8D1	366836	367513	+	678		Putative preQ0 transporter YhhQ	FIG00002792	PLF_445_00047064	PGF_02873160			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.496	lpp0323	VBILegPne27771_0496	Q5X8D0	367551	368189	+	639		Acetyltransferase, GNAT family	FIG00989082	PLF_445_00002251	PGF_10519603			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.497	lpp0324	VBILegPne27771_0497	Q5X8C9	368323	368850	+	528		hypothetical protein	FIG00759706	PLF_445_00002237	PGF_02068650			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.498		VBILegPne27771_0498		368808	368936	+	129		hypothetical protein	FIG00760297	PLF_445_00002676	PGF_02069338			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.499	lpp0325	VBILegPne27771_0499	Q5X8C8	369005	370351	+	1347		Efflux transport system, outer membrane factor (OMF) lipoprotein	FIG00758362	PLF_445_00046996	PGF_06982509			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.500	lpp0326	VBILegPne27771_0500	Q5X8C7	370341	371378	+	1038		hypothetical protein	FIG01349516	PLF_445_00002057	PGF_02066751			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.501	lpp0327	VBILegPne27771_0501	Q5X8C6	371435	372427	+	993		MFS multidrug efflux pump, A subunit	FIG00758638	PLF_445_00002817	PGF_02069417			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.502	lpp0328	VBILegPne27771_0502	Q5X8C5	372604	374547	+	1944		hypothetical protein	FIG00758912	PLF_445_00002424	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.503	lpp0329	VBILegPne27771_0503	Q5X8C4	374566	376350	+	1785		hypothetical protein	FIG00759253	PLF_445_00047001	PGF_02063246			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.504	lpp0330	VBILegPne27771_0504	Q5X8C3	376767	377027	+	261		hypothetical protein	FIG00638284	PLF_445_00000012	PGF_00195474			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.505	lpp0331	VBILegPne27771_0505	Q5X8C2	377053	377346	+	294		hypothetical protein	FIG01364716	PLF_445_00004735	PGF_02070480			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.506	lpp0332	VBILegPne27771_0506	Q5X8C1	377546	377944	+	399		hypothetical protein	FIG00758606	PLF_445_00002215	PGF_02068411			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.507	lpp0333	VBILegPne27771_0507	Q5X8C0	378030	378668	-	639		Uracil-DNA glycosylase, family 4 (EC 3.2.2.27)	FIG00006165	PLF_445_00001062	PGF_09218369		3.2.2.27|Uracil-DNA glycosylase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.508	lpp0334	VBILegPne27771_0508	Q5X8B9	378927	380201	+	1275		Uncharacterized MFS-type transporter	FIG00913185	PLF_445_00001772	PGF_00941265			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.509	lpp0335	VBILegPne27771_0509	Q5X8B8	380322	380978	+	657		Glr3318 protein	FIG01570091	PLF_445_00000758	PGF_02072288			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.510	lpp0336	VBILegPne27771_0510	Q5X8B7	381115	382095	-	981		hypothetical protein	FIG00638284	PLF_445_00003344	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.511	lpp0337	VBILegPne27771_0511	Q5X8B6	382142	382393	-	252		hypothetical protein		PLF_445_00003465	PGF_02069774			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.512	lpp0338	VBILegPne27771_0512	Q5X8B5	382554	383003	+	450		hypothetical protein	FIG00638284	PLF_445_00003572	PGF_02069835			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.513	lpp0339	VBILegPne27771_0513	Q5X8B4	383108	384655	-	1548		Multicopper oxidase	FIG00060246	PLF_445_00001461	PGF_02905791	GO:0005507|copper ion binding;GO:0016491|oxidoreductase activity		
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.514	lpp0340	VBILegPne27771_0514	Q5X8B3	384883	385317	+	435		hypothetical protein	FIG00759355	PLF_445_00001892	PGF_02065014			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.515	lpp0341	VBILegPne27771_0515	Q5X8B2	385332	386312	-	981		Magnesium and cobalt transport protein CorA	FIG00004180	PLF_445_00001851	PGF_04846590			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.516	lpp0342	VBILegPne27771_0516	Q5X8B1	386589	387176	+	588		hypothetical protein	FIG00759447	PLF_445_00002628	PGF_02069309			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.517	lpp0343	VBILegPne27771_0517	Q5X8B0	387311	388810	+	1500		Uncharacterized protein YjgR	FIG00758969	PLF_445_00001411	PGF_00497557			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.518	lpp0344	VBILegPne27771_0518	Q5X8A9	388891	390294	+	1404	pncB	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	FIG00000387	PLF_445_00000832	PGF_00025600		6.3.4.21|Nicotinate phosphoribosyltransferase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.519	lpp0345	VBILegPne27771_0519	Q5X8A8	390299	390919	+	621	pncA	Nicotinamidase (EC 3.5.1.19)	FIG00067300	PLF_445_00001318	PGF_01935566	GO:0008936|nicotinamidase activity	3.5.1.19|Nicotinamidase	00760|Nicotinate and nicotinamide metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.520	lpp0346	VBILegPne27771_0520	Q5X8A7	391002	391385	-	384		Glyoxalase/Bleomycin resistance protein/dioxygenase domain	FIG01395319	PLF_445_00046333	PGF_00010052			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.521	lpp0347	VBILegPne27771_0521	Q5X8A6	391385	392572	-	1188		Multidrug resistance transporter, Bcr/CflA family	FIG01318878	PLF_445_00044348	PGF_06767689			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.522	lpp0348	VBILegPne27771_0522	Q5X8A5	392717	393586	+	870		Transcriptional regulator, LysR family	FIG01304134	PLF_445_00002103	PGF_07987589			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.523	lpp0349	VBILegPne27771_0523	Q5X8A4	393998	397348	+	3351	sdbA	SdbA	FIG01335609	PLF_445_00001390	PGF_02060178			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.524	lpp0350	VBILegPne27771_0524	Q5X8A3	397428	398981	+	1554		hypothetical protein	FIG00758612	PLF_445_00001802	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.525	lpp0351	VBILegPne27771_0525	Q5X8A2	399047	399712	-	666		Sensory box protein, GGDEF family protein, LssE	FIG00760798	PLF_445_00014319	PGF_02060474			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.526	lpp0352	VBILegPne27771_0526	Q5X8A1	399749	401272	-	1524		hypothetical protein	FIG00760798	PLF_445_00001560	PGF_02061651			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.527	lpp0353	VBILegPne27771_0527	Q5X8A0	401275	402690	-	1416		Two-component system sensor histidine kinase	FIG01227398	PLF_445_00046800	PGF_12682382			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.528	lpp0354	VBILegPne27771_0528	Q5X899	402713	403876	-	1164		Blr2286 protein	FIG01621173	PLF_445_00001365	PGF_02059992			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.529	lpp0355	VBILegPne27771_0529	Q5X898	404049	404930	-	882		Transcriptional regulator, LysR family	FIG00758719	PLF_445_00003318	PGF_00851845			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.530	lpp0356	VBILegPne27771_0530	Q5X897	405108	407048	+	1941		hypothetical protein	FIG00638284	PLF_445_00003697	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.531	lpp0357	VBILegPne27771_0531	Q5X896	407059	408243	-	1185		Uncharacterized amino acid permease, GabP family	FIG01345058	PLF_445_00002049	PGF_00778630			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.532	lpp0358	VBILegPne27771_0532	Q5X895	408311	409087	-	777		hypothetical protein	FIG00757939	PLF_445_00001273	PGF_00130482			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.533	lpp0359	VBILegPne27771_0533	Q5X894	409295	410506	+	1212		NAD-dependent formate dehydrogenase (EC 1.2.1.2)	FIG00063488	PLF_445_00001128	PGF_00024464	GO:0008863|formate dehydrogenase activity	1.2.1.2|Formate dehydrogenase	00630|Glyoxylate and dicarboxylate metabolism;00680|Methane metabolism;00910|Nitrogen metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.534	lpp0360	VBILegPne27771_0534	Q5X893	410611	411735	-	1125		hypothetical protein	FIG00759811	PLF_445_00001894	PGF_02065036			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.535	lpp0361	VBILegPne27771_0535	Q5X892	411993	412655	+	663		hypothetical protein	FIG00758245	PLF_445_00002314	PGF_02069092			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.536	lpp0362	VBILegPne27771_0536	Q5X891	412760	413533	+	774		Oxidoreductase, short-chain dehydrogenase/reductase family	FIG01369082	PLF_445_00043366	PGF_10532194			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.537		VBILegPne27771_0537		413812	413967	+	156		hypothetical protein		PLF_445_00003576	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.538		VBILegPne27771_0538		414624	414737	-	114		hypothetical protein	FIG00638284	PLF_445_00048567	PGF_02069376			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.539	lpp0364	VBILegPne27771_0539	Q5X889	414759	414989	+	231		hypothetical protein	FIG00758427	PLF_445_00002037	PGF_02066545			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.540	lpp0365	VBILegPne27771_0540	Q5X888	415044	415613	-	570	efp	Translation elongation factor P	FIG00000177	PLF_445_00000914	PGF_03799365			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.541	lpp0366	VBILegPne27771_0541	Q5X887	415685	416665	+	981		Lysine 2,3-aminomutase (EC 5.4.3.2)	FIG01955972	PLF_445_00000814	PGF_00017939	GO:0050066|lysine 2,3-aminomutase activity	5.4.3.2|Lysine 2,3-aminomutase	00310|Lysine degradation
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.542	lpp0367	VBILegPne27771_0542	Q5X886	416734	418806	-	2073	ppk	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	PLF_445_00000075	PGF_05195470	GO:0008976|polyphosphate kinase activity	2.7.4.1|Polyphosphate kinase	00190|Oxidative phosphorylation
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.543	lpp0368	VBILegPne27771_0543	Q5X885	418847	420052	-	1206		putative lipoprotein	FIG00731883	PLF_445_00002042	PGF_10338149			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.544	lpp0369	VBILegPne27771_0544	Q5X884	420128	420661	-	534		Chromate transport protein	FIG00937496	PLF_445_00001102	PGF_02058041			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.545	lpp0370	VBILegPne27771_0545	Q5X883	420658	421278	-	621		hypothetical protein	FIG00758771	PLF_445_00001401	PGF_02060263			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.546	lpp0371	VBILegPne27771_0546	Q5X882	421454	423892	+	2439		Acyl-CoA dehydrogenase	FIG00009149	PLF_445_00000045	PGF_10428547			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.547	lpp0372	VBILegPne27771_0547	Q5X881	424006	424698	+	693		hypothetical protein	FIG00760442	PLF_445_00002335	PGF_02069112			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.548	lpp0373	VBILegPne27771_0548	Q5X880	424735	425385	-	651		Nucleotidyl transferase possibly involved in threonylcarbamoyladenosine formation	FIG00000187	PLF_445_00000575	PGF_01225591			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.549	lpp0374	VBILegPne27771_0549	Q5X879	425394	426371	-	978		Phosphotransferase involved in threonylcarbamoyladenosine t(6)A37 formation in tRNA	FIG00012552	PLF_445_00001194	PGF_00306574			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.550	lpp0375	VBILegPne27771_0550	Q5X878	426473	429133	+	2661		LPS-assembly protein LptD @ Organic solvent tolerance protein precursor	FIG00019192	PLF_445_00000210	PGF_09964285			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.551	lpp0376	VBILegPne27771_0551	Q5X877	429309	430598	+	1290	surA	Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	FIG00036406	PLF_445_00000456	PGF_07075462	GO:0003755|peptidyl-prolyl cis-trans isomerase activity	5.2.1.8|Peptidylprolyl isomerase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.552	lpp0377	VBILegPne27771_0552	Q5X876	430595	431569	+	975	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	FIG00000520	PLF_445_00000667	PGF_00424447	GO:0050570|4-hydroxythreonine-4-phosphate dehydrogenase activity	1.1.1.262|4-hydroxythreonine-4-phosphate dehydrogenase	00750|Vitamin B6 metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.553	lpp0378	VBILegPne27771_0553	Q5X875	431571	432062	+	492	folA	Dihydrofolate reductase (EC 1.5.1.3)	FIG00000048	PLF_445_00000989	PGF_09348764	GO:0004146|dihydrofolate reductase activity	1.5.1.3|Dihydrofolate reductase	00670|One carbon pool by folate;00790|Folate biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.554	lpp0379	VBILegPne27771_0554	Q5X874	432069	432614	-	546		hypothetical protein	FIG00758242	PLF_445_00001740	PGF_02063451			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	rRNA	fig|297246.15.rna.2		VBILegPne27771_r002		432902	434413	+	1512		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA						
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	tRNA	fig|297246.15.rna.3	lppt02	VBILegPne27771_r003		434519	434594	+	76	tRNA-Ala	tRNA-Ala-TGC						
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	rRNA	fig|297246.15.rna.4		VBILegPne27771_r004		434749	437658	+	2910		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	misc_RNA	fig|297246.15.rna.5		VBILegPne27771_r005		437764	437881	+	118								
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	tRNA	fig|297246.15.rna.6	lppt03	VBILegPne27771_r006		437987	438062	+	76	tRNA-Thr	tRNA-Thr-TGT						
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	tRNA	fig|297246.15.rna.7	lppt04	VBILegPne27771_r007		438135	438219	+	85	tRNA-Tyr	tRNA-Tyr-GTA						
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	tRNA	fig|297246.15.rna.8	lppt05	VBILegPne27771_r008		438240	438313	+	74	tRNA-Gly	tRNA-Gly-TCC						
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	tRNA	fig|297246.15.rna.9	lppt06	VBILegPne27771_r009		438366	438441	+	76	tRNA-Thr	tRNA-Thr-GGT						
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.555	lpp0380	VBILegPne27771_0555	Q5X873	438476	439666	+	1191	tufA	Translation elongation factor Tu	FIG00000039	PLF_445_00000008	PGF_00060428	GO:0005525|GTP binding;GO:0006412|translation		
